x,y,class
-0.0011646,-0.00062747,2
-0.0023743,0.00033846,2
-0.001469,-1.10E-05,2
-0.0018658,-9.46E-05,2
-0.0014679,-0.00030436,2
-0.0012259,-0.0013575,2
-0.0010502,-0.001037,2
-0.0019753,-0.00071307,2
-0.0022315,-0.00096552,2
-0.001853,-0.00036957,2
-0.001815,-0.0015583,2
-0.0011285,-0.0010628,2
-0.0013956,-0.0010786,2
-0.00066905,-0.00080213,2
-0.0011743,-0.001271,2
-0.0013327,-0.0005051,2
-0.00065416,-0.0014713,2
-0.00094819,-0.0012094,2
-0.0011234,-0.00081158,2
-0.0002367,-0.00075858,2
-0.0020598,-0.0011455,2
-0.001324,-0.00045421,2
-0.0023035,-0.00049567,2
-0.001426,-0.0010582,2
-0.0010674,-0.0010976,2
-0.0017575,-0.0013261,2
-0.0017635,-0.001383,2
-0.00091889,-0.0014773,2
-0.0015969,-0.001131,2
-0.0013148,-0.0013859,2
-0.0012434,-0.0009049,2
-0.0014474,-0.00072772,2
-0.0018202,-0.0004993,2
-0.00084689,-0.00096587,2
-9.92E-05,-0.0010732,2
-0.0017442,-0.00042359,2
-0.00085649,-0.00052374,2
-0.0022432,-0.0008224,2
-0.0022655,-0.0003674,2
-0.0015415,-0.00052307,2
-0.0015875,-0.0006125,2
-0.0014317,-0.0013225,2
-0.0012004,-0.00041167,2
-0.0018858,-0.00034098,2
-0.001863,-0.00050192,2
-0.0010191,-0.0005329,2
-0.00089303,-0.00080932,2
-0.0011656,0.00037762,2
-0.0024056,1.84E-05,2
-0.0022026,-0.0008087,2
-0.002601,-0.0013144,2
-0.0020855,-0.0010934,2
-0.0012861,-0.0011407,2
-0.0021507,-0.00071719,2
-0.0013253,-0.0013302,2
-0.00047826,-0.0016378,2
-0.002189,-0.0014122,2
-0.0020447,-0.0013879,2
-0.0019354,-0.00032371,2
-0.0017137,-0.00045508,2
-0.0015568,-0.00077203,2
-0.0020779,-0.00046827,2
-0.00033029,-0.00015569,2
-0.0021735,-0.001489,2
-0.0015053,-0.0010318,2
-0.00121,-0.0012394,2
-0.00083756,-0.0010226,2
-0.0021267,3.13E-05,2
-0.001774,-4.97E-05,2
-0.0016932,-0.0010138,2
-0.0018757,-0.0014511,2
-0.0014517,-0.00081488,2
-0.0020636,-0.0010203,2
-0.0017504,-0.00068718,2
-0.0023801,-0.0009309,2
-0.00049188,-0.0013552,2
-0.0022344,-0.00099952,2
-0.0011995,-0.0014199,2
-0.0018595,-0.00091704,2
-0.00088273,-6.29E-05,2
-0.00070285,-0.00090679,2
-0.002195,-0.0012046,2
-0.00045846,-0.00094062,2
-0.0019649,-0.00061812,2
-0.0010226,-0.00098256,2
-0.0017674,-0.00052193,2
-0.001436,-0.0019248,2
-0.00078677,-0.0009276,2
-0.00055644,-0.0006559,2
-0.0020993,-0.0023065,2
-0.0013558,-0.0017532,2
-0.0015425,-0.0015965,2
-0.0012583,-0.00073992,2
-0.0015501,-0.00031953,2
-0.0018758,-0.0012632,2
-0.0016757,-0.0011516,2
-0.0017797,-0.00044651,2
-0.0021602,-0.00090426,2
-0.0013373,-0.0011096,2
-0.0010883,-0.0011004,2
-0.0017324,-0.00014551,2
-0.0012789,-0.00078363,2
-0.0013939,-0.0017335,2
-0.0012615,-0.0020635,2
-0.0020263,-0.0008652,2
-0.0016763,-0.0017555,2
-0.00051885,-8.12E-05,2
-0.0016414,-0.00026665,2
-0.0012129,-0.00090167,2
-0.0024559,-0.0001997,2
-0.0015884,-0.00055853,2
-0.002435,-0.00090701,2
-0.0014911,-0.0002723,2
-0.00049945,-0.0006987,2
-0.0010019,-0.00054104,2
-0.001602,-0.00020826,2
-0.0012328,-0.00096192,2
-0.0017008,-0.00051248,2
-0.0014192,-0.0012029,2
-0.0014457,-0.00099039,2
-0.0019493,-0.00095624,2
-0.00038915,-0.0013795,2
-0.00094755,-0.0010512,2
-0.00089457,-0.00092223,2
-0.0011531,-0.0006375,2
-0.0014064,-0.00070842,2
-0.0020275,-0.00070568,2
-0.0013823,-0.00074541,2
-0.0020588,0.00013328,2
-0.00087622,-0.0018887,2
-0.0022273,-0.00091965,2
-0.0024197,-0.00038168,2
-0.002053,8.41E-05,2
-0.0015616,-5.74E-05,2
-0.0021558,4.96E-05,2
-0.0019161,-0.0012536,2
-0.00085872,-0.00059716,2
-0.0018191,-0.0010234,2
-0.0022902,-0.0012192,2
-0.00070698,-0.0012366,2
-0.0014801,-0.00077853,2
-0.0010346,-0.00035864,2
-0.0021637,-0.00034225,2
-0.001774,-0.00018848,2
-0.0019219,-0.00072365,2
-0.0014951,-0.0010462,2
-0.0018547,-0.00060992,2
-0.00092693,-0.0010524,2
-0.00188,4.29E-05,2
-0.0013438,-0.00066097,2
-0.001396,-0.0009431,2
-0.0019944,-0.0010539,2
-0.0016437,-0.0016408,2
-0.00091385,-0.0019575,2
-0.0012402,-0.0013264,2
-0.0011226,2.75E-05,2
-0.0011193,-0.00062286,2
-0.0015323,-0.00036006,2
-0.00043259,-0.00080044,2
-0.0015628,0.00050812,2
-0.0019757,0.0002489,2
-0.002233,-0.00031428,2
-0.0021164,-0.0011937,2
-0.0010397,-0.00038473,2
-0.0016366,-0.00063886,2
-0.00091885,-0.00057462,2
-0.0014649,-0.0006793,2
-0.0011641,-0.00082199,2
-0.0015494,-0.0010775,2
-0.0014396,-0.00057049,2
-0.0017474,-0.00056364,2
-0.0013948,-0.0017291,2
-0.0010289,-0.00037298,2
-0.0018617,-0.00095488,2
-0.0017955,-0.00067996,2
-0.0012453,-0.00023471,2
-0.0012198,-0.0015616,2
-0.0016726,-0.0007361,2
-0.0018754,-0.0010381,2
-0.0021068,-0.00098586,2
-0.00030684,-2.44E-05,2
-0.00079958,-0.00025869,2
-0.00083683,-0.0021455,2
-0.0022658,-0.00076345,2
-0.0017271,-0.00081068,2
-0.0014773,-0.00076541,2
-0.001938,-0.00099521,2
-0.0013379,-0.0003862,2
-0.0015595,-0.00077282,2
-0.0013658,-0.00083392,2
-0.0011701,-0.0013704,2
-0.0021204,-0.00083355,2
-0.0016036,-0.00011526,2
-0.0015496,-0.00096811,2
-0.00098099,-0.00098755,2
-0.0017967,-0.00049311,2
-0.0010786,-0.0006294,2
-0.001616,-0.0012937,2
-0.0014759,-0.0011295,2
-0.00097622,-0.00093757,2
-0.0016917,-0.00033742,2
-0.00024272,-0.00045427,2
-0.0022403,-0.00029947,2
-0.0023239,-0.00066639,2
-0.0022065,-0.00054754,2
-0.001818,-0.00055329,2
-0.0010737,-0.00065302,2
-0.00044365,-0.0012782,2
-0.0018484,-0.00038945,2
-0.0015565,-0.00031048,2
-0.001129,-0.00049879,2
-0.0012712,-0.00079664,2
-0.001557,1.22E-05,2
-0.0018242,-0.0012655,2
-0.00086222,-0.00085018,2
-0.0022128,-0.00063578,2
-0.001746,-0.0018709,2
-0.00090631,-0.0010928,2
-0.00056967,-0.0008139,2
-0.001657,-0.0011087,2
-0.0019389,-0.00053441,2
-0.0018608,-0.00064176,2
-0.0018594,-0.00086997,2
-0.0016824,-0.00081266,2
-0.00096286,-0.00034545,2
-0.0015354,-0.0011804,2
-0.0011918,-0.0016001,2
-0.0015342,-0.0012916,2
-0.0016529,-0.0022997,2
-0.0019226,-0.00051208,2
-0.0021046,-0.00057851,2
-0.001292,-0.00038867,2
-0.00095897,-0.0007674,2
-0.0011512,-0.0016602,2
-0.000425,-0.0016383,2
-0.0015677,-0.00089999,2
-0.0021991,-0.0011242,2
-0.0015966,-0.00085342,2
-0.0020788,-0.00066599,2
-0.0019711,-0.00013391,2
-0.0011847,-0.00080531,2
-0.00037776,-0.0012393,2
-0.00088183,-0.0013648,2
-0.0014928,-0.00086301,2
-0.001501,-0.00097121,2
-0.0015694,-0.00014534,2
-0.0015677,-0.00089584,2
-0.0020635,-0.00051927,2
-0.0020507,-0.00091847,2
-0.0014452,-0.00067978,2
-0.0017105,-0.00095846,2
-0.00092369,-0.00090059,2
-0.00074952,-0.00012692,2
-0.00090978,-0.00091332,2
-0.0013964,-0.0010899,2
-0.0011175,-0.00065177,2
-0.00221,-0.0006231,2
-0.00072961,-0.0003818,2
0.00042604,-0.00030437,2
-0.0018042,-0.00031161,2
-0.0017717,-0.00018526,2
-0.0022062,-0.00069623,2
-0.0010291,-0.001355,2
-0.0013001,-0.00072791,2
-0.0014911,-0.00085624,2
-0.0016634,-0.0014598,2
-0.0011336,-0.0012196,2
-0.0019026,-0.0023425,2
-0.0016209,-0.00035839,2
0.00011624,-0.0011423,2
-0.0019506,-0.00098765,2
-0.001883,-0.00094436,2
-0.0014303,-0.00058566,2
-0.00054295,-0.0013788,2
-0.0012395,-0.00054025,2
-0.0019424,-0.00074935,2
-0.0010264,-0.00050502,2
-0.0013976,-0.00029277,2
-0.00015756,-0.00078747,2
-0.0016736,-0.0010308,2
-0.0011484,-0.0011364,2
-0.00055028,-0.00023876,2
-0.0017903,-0.0015339,2
-0.0022918,-0.00030932,2
-0.0013623,-0.00077069,2
-0.0021638,-0.0006778,2
-0.00050848,-0.0004875,2
-0.00093468,-0.00083669,2
-0.0010592,-0.00093032,2
-0.00090834,-0.0012135,2
-0.0010363,-0.00092929,2
-0.0015679,-0.00046374,2
-0.0017663,-0.0009078,2
-0.0013899,-0.0015106,2
-0.0012439,-0.00083501,2
-0.0019591,-0.0016048,2
-0.00091592,-0.0010658,2
-0.0015552,-0.0010327,2
-0.0017779,-0.00058867,2
-0.001518,-0.00062778,2
-0.0010565,-0.0010604,2
-0.0015163,-0.00031081,2
-0.0013779,-0.00038817,2
-0.0014633,-0.00028817,2
-0.0010342,-0.00090896,2
-0.0015693,-0.00050799,2
-0.0011953,-0.00069063,2
-0.0013368,-0.0012725,2
-0.0016941,-0.00060326,2
-0.0024052,-0.00053422,2
-0.0016474,-0.00054193,2
-0.0019504,-0.00085336,2
-0.00049255,-0.0021692,2
-0.0015254,-0.00094662,2
-0.001512,-0.0014354,2
-0.001182,-0.00065652,2
-0.0010448,-0.00061694,2
-0.0013999,-0.0014195,2
-0.0013709,-0.0005849,2
-0.0012382,-0.001371,2
-0.0014952,-0.00084012,2
-0.0015937,-0.00055127,2
-0.0016142,-0.00044794,2
-0.0018009,-0.00088912,2
-0.0014575,-0.0020059,2
-0.0022064,-0.0013224,2
-0.0023808,-0.0013021,2
-0.0018494,-0.00088953,2
-0.0015233,-0.00050335,2
-0.0016381,-0.00025905,2
-0.0018731,-0.00087061,2
-0.0020308,-0.00046152,2
-0.00092817,-0.00098518,2
-0.0016818,-0.00058543,2
-0.00049648,-0.0018902,2
-0.0020629,-0.00070582,2
-0.00027674,-0.0014405,2
-0.0020499,-0.0011086,2
-0.0019646,-0.00036369,2
-0.0010771,-0.00039431,2
-0.0016081,-0.00081727,2
-0.0018699,-0.00097908,2
-0.0022766,-0.00051959,2
-0.001192,-0.0010662,2
-0.0015319,-0.0013007,2
-0.0012973,-0.00017036,2
-0.0016558,-5.42E-05,2
-0.0010914,-0.00047843,2
-0.0012338,-0.0011661,2
-0.00042568,-0.00091526,2
-0.00057553,-0.0011273,2
-0.0017283,-0.00033259,2
-0.0020979,-0.00036333,2
-0.0010783,-0.001141,2
-0.00075005,-0.00049949,2
-0.0021281,-0.00092264,2
-0.0022162,-0.001825,2
-0.0010628,-0.0012067,2
-0.0011661,-0.0010288,2
-0.00016117,6.95E-05,2
-0.0024634,-0.0010829,2
-0.00012985,-0.00023442,2
-0.0018481,-0.00076742,2
-0.0020467,-0.00049552,2
-0.0017883,-0.0006154,2
-0.0017492,-0.00071617,2
-0.0018398,-0.00069385,2
-0.0018368,-0.0010622,2
-0.00064436,-0.00086686,2
-0.0015025,-0.0005978,2
-0.0017233,-0.0008776,2
-0.0017125,-0.00086191,2
-0.0015691,-0.0011894,2
-0.0019937,-0.00040681,2
-0.0022866,-0.00055949,2
-0.00091548,-0.00099388,2
-0.0012621,-0.001287,2
-0.00082447,-0.00041589,2
-0.0012118,-8.44E-05,2
-0.00044915,-0.0009483,2
-0.0020189,-0.00091094,2
-0.0017106,-0.00084885,2
-0.001308,-0.0011874,2
-0.0011767,-0.00090824,2
-0.0014263,-0.00080941,2
-0.0014571,-0.00081999,2
-0.0011291,-0.00098074,2
-0.0004394,-0.0007311,2
-0.00098683,-0.00073483,2
-0.0013422,-0.0021351,2
-0.0014186,-0.0010024,2
-0.0016043,-0.0027564,2
-0.001547,-0.0013838,2
-0.00066671,-0.00074204,2
-0.0014096,-0.0023552,2
-0.0014766,-0.0005215,2
-0.0011696,-0.0009282,2
-0.0008934,-0.00053524,2
-0.0015553,-0.0005217,2
-0.00082422,-0.00015982,2
-0.00029085,-0.00028823,2
-0.0021183,-0.00074531,2
-0.0014197,0.00041135,2
0.00016711,-0.00036527,2
-0.00049425,-8.09E-05,2
-0.00098621,-0.0011205,2
-0.00097302,-0.000615,2
-0.00072541,-0.00034146,2
-0.0017597,0.00010803,2
-0.001006,-0.0010086,2
-0.001353,-0.0012982,2
-0.0012932,-0.0006472,2
-0.00051764,-0.00028596,2
-0.00020744,-0.0012761,2
-0.0012598,-0.00083094,2
-0.0018608,-0.00097192,2
-0.00032285,-0.00034273,2
-0.0024628,-0.0009345,2
-0.0011231,-0.00086133,2
-0.0026934,-0.00014844,2
-0.00064328,-0.0003772,2
-0.00092771,-1.61E-05,2
-0.001981,-0.00048753,2
-0.0014629,-0.00083152,2
-0.00045291,-0.0010038,2
-0.0014122,-0.00047075,2
-0.0022532,-0.0010048,2
-0.0018294,-0.00052011,2
-0.0026407,-0.00037188,2
-0.0015397,-0.001133,2
-0.0023624,-9.06E-05,2
-0.0014365,-0.00092849,2
-0.00086607,-0.0013107,2
-0.0023188,-0.0014075,2
-0.0011135,-0.00099167,2
-0.0012837,-0.002492,2
-0.00063547,-0.00077256,2
-0.00033535,0.0006808,2
-0.0019294,-0.00027593,2
-0.0014333,-0.0007459,2
-0.0015158,-0.00095684,2
-0.0018937,-0.00044201,2
-0.001621,-0.0011303,2
-0.00026062,-0.00043317,2
-0.0013353,-0.00049791,2
-0.0025198,-0.0010844,2
-0.00067727,0.00013022,2
-0.00099235,-0.00020905,2
-0.0022834,-0.0005125,2
-0.0017539,-0.0015588,2
-0.0021644,-0.00027036,2
-0.0005844,0.00065888,2
-0.0015202,0.00031902,2
-0.00065002,-0.00080404,2
-0.00061128,-0.00033999,2
-0.0013521,-0.00023312,2
-0.0017648,-0.00085096,2
-0.0015144,-0.00059624,2
0.00029987,0.00019291,2
0.00032374,0.00027582,2
-0.0014527,-0.00034857,2
-0.0020041,-0.00081356,2
-0.0017661,-0.00046015,2
-0.0020612,0.00031205,2
-0.0016083,-0.0012123,2
-0.0026297,-0.00070784,2
-0.0016611,-0.0018307,2
-0.0017646,-0.00033546,2
-0.0016605,-0.0013743,2
-0.0018017,-0.00086435,2
-0.002353,-0.0008501,2
-0.0005577,-0.00055263,2
-0.0024458,-0.00044786,2
-0.00071491,0.00076805,2
-0.002378,-0.001456,2
-0.001964,-0.001331,2
-0.00089537,-0.0014213,2
-0.0026644,-0.0014277,2
-0.0012176,-0.0016185,2
-0.0015952,-0.0012071,2
-0.0013906,-0.0003879,2
-0.0021147,-0.00059032,2
-0.0018267,-0.00036892,2
-0.0005426,0.001239,2
-0.0019795,-0.0006126,2
-0.0014436,-0.00056345,2
-0.0016869,0.0002112,2
-0.0022031,-0.00051623,2
-0.00059239,-0.000701,2
-0.00013471,-0.00054526,2
-0.00088253,-0.00033341,2
-0.0016772,-0.00186,2
-0.0014764,-0.00038062,2
-0.0017336,-0.0012124,2
-0.00056345,-0.00039211,2
-0.00035246,0.0002014,2
-0.0012674,-0.00065701,2
-0.00091294,0.00023353,2
-0.0019636,-0.00070353,2
-0.0011497,-0.0004281,2
-0.0020344,-0.00052105,2
-0.0021079,-0.00097522,2
-0.0019023,-0.0012179,2
-0.0021412,-0.00078898,2
-0.00097364,-0.00073927,2
-0.0019193,-0.0006325,2
-0.0015289,-0.00059256,2
-0.0015593,-0.00087878,2
-0.0018172,-0.0005756,2
-0.0010183,-0.00066992,2
-0.00063519,-0.0012178,2
-0.0023806,-0.00057584,2
-0.0016287,-0.00059429,2
-0.0015854,-0.0006793,2
1.81E-05,0.00035106,2
0.00028836,-0.00081068,2
-0.00082813,-0.001248,2
-0.002145,-0.0016079,2
-0.0018053,-0.00069129,2
-0.0022584,-0.00076157,2
-0.00032408,-0.0018315,2
-0.00085314,-0.00088625,2
-0.00052313,-0.00083617,2
-0.00093024,-0.0003972,2
-0.0019794,-0.0011539,2
-0.0022188,-0.00096938,2
-0.0023946,-0.00091015,2
-0.0013903,0.0009065,2
-0.0022564,-0.00057191,2
-0.0026339,-0.00036473,2
-0.001921,-0.0014764,2
-0.0012645,-0.00067394,2
-0.00042341,0.00054137,2
-0.00064051,-0.00088399,2
-0.0015835,-0.0011456,2
-0.0021747,-0.00058527,2
-0.0016445,-0.0008471,2
-0.0015099,-0.0015047,2
-0.0018799,-0.0005749,2
-0.0016679,-0.0005402,2
-0.00051643,-0.00011503,2
-0.0014416,-0.001591,2
-0.00076418,-0.0011993,2
-0.00045988,-0.0022625,2
-0.0017077,-0.0012569,2
-0.0003849,-0.00023178,2
-0.002756,-0.00053349,2
-0.0024446,-0.00082683,2
-0.0009212,-0.00010708,2
-0.0014951,-0.0016569,2
-0.0013302,-0.00076695,2
-0.0018262,-0.0010787,2
-0.00066776,-0.00027914,2
-0.0021136,-0.00039222,2
-0.0024151,-0.0011368,2
-0.00033177,-0.00021986,2
-0.0016583,-0.00065143,2
-0.0012327,-0.00060037,2
-0.0012633,8.60E-05,2
0.00066099,0.00074942,2
-0.0010983,-0.00064684,2
-0.0027836,6.27E-05,2
-0.0019098,-0.00031023,2
-0.001275,0.00038695,2
-0.00079173,-6.62E-06,2
-0.0015973,-0.0017525,2
-0.0019764,-0.0016136,2
-0.00064594,-5.25E-05,2
-0.00022324,4.79E-05,2
-0.0022677,-0.0013925,2
-0.0017449,-0.00072663,2
-0.0013229,-0.00051663,2
-0.001081,-0.00063086,2
-0.002288,-0.0010225,2
-0.0022779,-0.00036332,2
-0.0011388,-0.00026793,2
-0.0017748,-0.00052725,2
-0.00084829,-0.00070072,2
-0.0013696,-0.00048982,2
-0.0018734,-0.0015654,2
-0.0021468,-0.00081319,2
-0.0015219,-0.0009699,2
0.00059871,-0.001151,2
-0.001389,-0.00045933,2
-0.0014712,-0.00033164,2
-0.0024387,-0.00012696,2
-0.0016297,-0.00038133,2
-0.0021496,-0.0015358,2
-0.0024092,-0.0012673,2
-0.0021715,-0.0010682,2
-0.00049822,-0.0017643,2
-0.0026438,-0.00066555,2
-0.00094834,-0.00046829,2
-0.00061287,-0.0010899,2
-0.0024595,-0.00058662,2
-0.0014155,-0.00041872,2
-0.0013037,-0.00077176,2
-0.0013755,-0.0013822,2
-0.0013812,-0.0009721,2
-0.0010436,-0.0016944,2
-0.0024879,-0.00046722,2
-0.001628,-0.00046273,2
-0.0010944,-0.00061361,2
-0.00038412,-0.00030967,2
-0.0014465,-0.0010682,2
-0.00281,-0.0008594,2
-0.0024064,-0.00036122,2
-0.0016069,-0.00074096,2
-0.0015107,-0.00041391,2
-0.001897,-0.00081007,2
-0.0024864,-0.000765,2
-0.00066196,-0.00047912,2
-0.0024468,-0.00028585,2
-0.0021729,-0.00051343,2
-0.0012492,-0.00016967,2
-0.0019773,-0.00061988,2
-0.0023796,-0.00068701,2
-0.0025465,-0.0012181,2
-0.0015616,-0.0014611,2
-0.0011687,-0.0017578,2
-0.0016911,-0.00089823,2
-0.00042096,-0.0010962,2
-0.0010298,-0.0007377,2
0.00028472,-0.0016781,2
-0.0020536,-0.0011932,2
-0.0021742,-0.00061488,2
-0.0025318,-0.0009339,2
-0.00073461,-0.0010402,2
-0.0015366,-0.0009286,2
-0.0012671,-0.00021802,2
-0.00054227,-0.00057359,2
-0.00154,-0.00032205,2
-0.0011557,0.00019187,2
-0.0014359,0.00013846,2
-0.0017446,-0.0015514,2
-0.0012083,-0.00068416,2
7.06E-05,-4.09E-05,2
-0.0023743,-0.0016205,2
-0.0013178,-0.0013044,2
-0.0021259,7.76E-05,2
-0.0013062,-0.00057519,2
-0.0024958,-0.00074018,2
-0.0014886,-0.00038266,2
4.62E-06,-0.00011027,2
-0.00066038,-0.00032289,2
-0.0018689,-0.0011055,2
-0.0018628,0.00015875,2
-0.001418,-0.00010487,2
-0.0016574,-0.00098149,2
9.61E-05,-0.0010027,2
-0.00016896,7.96E-05,2
-0.0017198,-8.89E-07,2
-0.0018116,0.00042495,2
-0.001244,-0.00028978,2
-0.0023729,-0.0010284,2
-0.0024355,0.00012346,2
-0.0019462,-0.00025467,2
-0.0014996,-0.00083307,2
-0.0015052,-0.00059419,2
-0.0015503,-0.00014514,2
-0.0022689,-0.00083715,2
-0.00022915,-9.75E-05,2
-0.00092464,-0.0011751,2
-0.00082047,-0.00020716,2
-0.0014292,-0.00022497,2
-0.0014396,-0.00068199,2
-0.0018306,-0.00076219,2
-0.0014687,-0.00066544,2
-0.0025115,-0.00077937,2
-0.0018658,-0.00099915,2
-0.0012327,-0.0005461,2
-0.0018511,-0.00033422,2
-0.00080411,-0.00031594,2
-0.0025117,-0.0004618,2
-0.0013026,-0.00046138,2
-0.0020508,-0.0010041,2
-0.0015137,-0.00047124,2
-0.0019226,-0.0002967,2
-0.0026539,-0.0001282,2
-0.0012017,-0.0010369,2
-0.0015964,-0.00011018,2
-0.0015059,-0.00039319,2
-0.00092254,0.00026001,2
-0.0017438,-0.00050594,2
-0.0019717,-0.00027028,2
-0.0024088,-0.00062805,2
-0.0011612,-0.00028745,2
-0.0010881,-0.00062322,2
-0.0015903,-0.0011165,2
-0.0016453,-1.35E-06,2
-0.0013698,1.61E-05,2
-0.0013533,-0.0020563,2
-0.00051444,-0.00037108,2
-0.0017322,0.0001024,2
-0.0014852,-0.00088732,2
-0.0010743,-0.0009678,2
-0.001841,-0.00035627,2
-0.0018864,-0.00051861,2
-0.0014543,-0.0014908,2
-0.00065971,-0.0004929,2
-0.0004483,-0.0017218,2
-0.0013941,-0.00090064,2
-0.0012103,-0.00077329,2
-0.0015353,7.80E-05,2
-0.0013082,-0.00085621,2
-0.0014491,-0.00046813,2
-0.0023131,-0.0015173,2
-0.0012695,-0.0014207,2
-0.0020819,-0.00069996,2
-0.0012869,-0.00076152,2
-0.0014856,-0.001976,2
-0.0010426,-0.0021035,2
0.00018906,-0.00010505,2
-0.0024559,-0.00063365,2
-0.0022487,-0.00080699,2
-0.00060018,7.13E-05,2
-0.001205,-0.00079535,2
-0.00034259,0.00040846,2
-0.0020817,-0.0012296,2
-0.0022239,-0.0011661,2
-0.0017569,-0.00057067,2
-0.0025481,-0.0013031,2
-0.0014573,-0.0010312,2
-0.0012452,-0.00023726,2
-0.0007379,-0.0006206,2
-0.0012475,-0.0010863,2
-0.0018002,-0.00041723,2
-0.00056117,0.00041708,2
-0.0024878,-0.00037984,2
-0.0012348,-0.00042443,2
-0.001801,-0.00076317,2
-0.0022949,-0.00080144,2
-0.0013806,-0.0012934,2
-0.00077605,2.16E-05,2
-0.0012994,-0.0015618,2
-0.00047897,-0.00064538,2
-0.00093332,-0.00035945,2
-0.0012235,-0.0017682,2
-0.0024331,-0.0002138,2
-0.0024096,-0.00095352,2
-0.0013361,-0.00030204,2
-0.0020833,-0.00071821,2
-0.0014005,-0.0020917,2
-0.0019163,-0.0014243,2
-0.0015726,3.62E-05,2
-0.00055389,-0.00023006,2
-0.0014954,-0.00046735,2
-0.00073708,-0.00048097,2
-0.0017541,-0.00061133,2
-0.0010054,-0.00015018,2
-0.0016533,-0.00027588,2
-0.00097027,-0.00096331,2
-0.0019492,-2.13E-05,2
-0.0016854,-0.00046885,2
-0.0016027,-0.00024239,2
-0.0020179,-0.0006315,2
-0.0012404,-3.97E-05,2
-0.0013256,-0.00049959,2
-0.0012136,5.14E-05,2
-0.00012767,0.00025271,2
-0.001618,0.00017262,2
-0.0016862,-0.0012886,2
-0.0023247,-0.00091574,2
-0.00099854,-0.00063875,2
-0.0018503,-0.001542,2
-0.0024218,-0.0010654,2
0.0004763,-0.0005256,2
-0.0018528,6.47E-05,2
-0.0022641,-0.0004611,2
-0.0011802,-0.00019102,2
-0.00084282,-0.00063937,2
-0.00033877,-0.00034918,2
-0.0013174,-0.00091593,2
-0.0018431,-6.10E-05,2
-0.0014903,7.82E-05,2
-0.0012082,-1.16E-06,2
-0.0015818,-0.00073627,2
-0.0022961,-0.00024474,2
-0.00029034,0.0005646,2
7.64E-05,5.91E-05,2
-0.00029924,-0.0009982,2
-0.0022894,0.00022721,2
-0.0017084,-0.0010248,2
-0.00069592,-0.00037229,2
-0.00076862,-5.52E-05,2
-0.00099694,-0.00067266,2
-0.0019041,-0.00091829,2
0.00043194,-0.00011906,2
-0.0022466,-0.00015594,2
0.00011281,4.51E-05,2
-0.0012691,-0.0014619,2
0.00046715,0.00010606,2
-0.0013451,-0.000179,2
-0.0022223,-0.00077744,2
-0.0019438,-0.0018155,2
-0.0014017,-0.0014412,2
-0.0014063,-0.00030984,2
-0.0023447,-0.00038453,2
-0.0014531,-0.00095983,2
-0.0011248,-0.00041343,2
-0.0012191,-0.00051967,2
-0.0014766,-0.0016078,2
-0.0015806,-0.00017163,2
-0.0012738,-0.00092622,2
-0.0014185,-0.00117,2
-0.0017501,-0.001187,2
-0.0012737,-0.00090781,2
-0.00058573,-0.00043587,2
0.00022802,0.000298,2
-0.0020229,0.00057325,2
-0.001604,-0.001437,2
-0.0018442,-0.0012509,2
-0.0023551,-0.00072,2
0.00040568,-3.30E-05,2
-0.00068488,0.00022831,2
-0.0014088,0.00020674,2
-0.0017076,-0.0013357,2
0.0002892,0.00032387,2
-0.00044984,-0.00058614,2
-0.0008578,-0.001783,2
-0.00078869,-0.00044691,2
-0.0019803,-0.00091941,2
-0.0018132,3.73E-05,2
-0.0010711,-9.91E-05,2
-0.00044002,-0.00056919,2
-0.0023642,-0.00062779,2
-0.0021649,-0.0015536,2
-0.001722,-0.00034976,2
-0.00087839,-0.00058583,2
-0.0024226,-0.00041371,2
-0.0022764,-0.0013724,2
-0.0010388,-0.0012231,2
-0.0011119,-0.0014966,2
-0.00099278,0.00036036,2
-0.0026911,-0.00023673,2
6.94E-05,-0.0012089,2
-0.00080299,-0.00040976,2
-0.0016072,0.0003842,2
-0.0020795,-0.00017061,2
-0.00076028,-0.0014834,2
-0.0025779,-0.0010535,2
-0.0017993,-0.00076845,2
-0.001815,-0.0013046,2
-0.0025081,-0.00062601,2
-0.00080589,-0.0010144,2
-0.0025794,-0.00038917,2
-0.0023123,-0.00016269,2
-0.0021154,-0.00049099,2
-0.0013641,8.90E-05,2
-0.0015075,-0.00047879,2
-0.00096629,-0.00061604,2
-0.0022189,-0.0010872,2
-0.0023127,-0.00046725,2
-0.0018924,-0.0011033,2
-0.00089852,-0.00098269,2
-0.0018855,-0.00079912,2
-7.16E-05,-0.00069812,2
-0.0009272,-0.0016735,2
-0.0023113,-0.00031066,2
-0.0015592,-0.001402,2
-0.002761,-0.00073099,2
-0.00039032,-0.00071325,2
-5.11E-05,-0.0014045,2
-0.00079679,-0.00039604,2
-0.00067825,-0.00071581,2
-0.0021778,-0.00053333,2
-0.00089351,-0.00097747,2
-0.0020341,-0.00041867,2
-0.00039014,6.37E-05,2
-0.0020107,-0.0010657,2
-0.0017471,-0.0015557,2
-0.0019202,-0.00032656,2
-0.00089655,-0.0018504,2
-0.0018441,-0.00064891,2
-0.0022702,1.99E-06,2
-0.0016401,-9.87E-05,2
-0.00078003,-0.0004242,2
-0.0025114,-0.00092403,2
-0.0014211,-0.0017821,2
-0.00053366,-0.00045057,2
-0.0020456,-2.29E-05,2
-0.0013584,0.00047392,2
